id,cost,status
"1,130",0.001,0
"1,131",0.001,0
"1,132",0.001,0
"1,133",0.001,0
"1,134",0.001,0
"1,135",0.001,0
"1,136",0.001,0
"1,137",0.001,0
"1,138",0.001,0
"1,139",0.001,0
"1,140",0.001,0
"1,141",0.001,0
"1,142",0.001,0
"1,143",0.001,0
"1,144",0.001,0
"1,145",0.001,0
"1,146",0.001,0
"1,147",0.001,0
"1,148",0.001,0
"1,149",0.001,0
"1,150",0.001,0
"1,151",0.001,0
"1,152",0.001,0
"1,153",0.001,0
"1,154",0.001,0
"1,155",0.001,0
"1,156",0.001,0
"1,157",0.001,0
"1,158",0.001,0
"1,159",0.001,0
"1,160",0.001,0
"1,161",0.001,0
"1,162",0.001,0
"1,163",0.001,0
"1,164",0.001,0
"1,165",0.001,0
"1,166",0.001,0
"1,167",0.001,0
"1,168",0.001,0
"1,169",0.001,0
"1,170",0.001,0
"1,171",0.001,0
"1,172",0.001,0
"1,173",0.001,0
"1,174",0.001,0
"1,175",0.001,0
"1,176",0.001,0
"1,177",0.001,0
"1,178",0.001,0
"1,179",0.001,0
"1,180",0.001,0
"1,181",0.001,0
"1,182",0.001,0
"1,183",0.001,0
"1,184",0.001,0
"1,185",0.001,0
"1,186",0.001,0
"1,187",0.001,0
"1,188",0.001,0
"1,189",0.001,0
"1,190",0.001,0
"1,191",0.001,0
"1,192",0.001,0
"1,193",0.001,0
"1,194",0.001,0
"1,195",0.001,0
"1,196",0.001,0
"1,197",0.001,0
"1,198",0.001,0
"1,199",0.001,0
"1,200",0.001,0
"1,201",0.001,0
"1,202",0.001,0
"1,203",0.001,0
"1,204",0.001,0
"1,205",0.001,0
"1,206",0.001,0
"1,207",0.001,0
"1,208",0.001,0
"1,209",0.001,0
"1,210",0.001,0
"1,211",0.001,0
"1,212",0.001,0
"1,213",0.001,0
"1,214",0.001,0
"1,215",0.001,0
"1,216",0.001,0
"1,217",0.001,0
"1,218",0.001,0
"1,219",0.001,0
"1,220",0.001,0
"1,221",0.001,0
"1,222",0.001,0
"1,223",0.001,0
"1,224",0.001,0
"1,225",0.001,0
"1,226",0.001,0
"1,227",0.001,0
"1,228",0.001,0
"1,229",0.001,0
"1,230",0.001,0
"1,231",0.001,0
"1,232",0.001,0
"1,233",0.001,0
"1,234",0.001,0
"1,235",0.001,0
"1,236",0.001,0
"1,237",0.001,0
"1,238",0.001,0
"1,239",0.001,0
"1,240",0.001,0
"1,241",0.001,0
"1,242",0.001,0
"1,243",0.001,0
"1,244",0.001,0
"1,245",0.001,0
"1,246",0.001,0
"1,247",0.001,0
"1,248",0.001,0
"1,249",0.001,0
"1,250",0.001,0
"1,251",0.001,0
"1,252",0.001,0
"1,253",0.001,0
"1,254",0.001,0
"1,255",0.001,0
"1,256",0.001,0
"1,257",0.001,0
"1,258",0.001,0
"1,259",0.001,0
"1,260",0.001,0
"1,261",0.001,0
"1,262",0.001,0
"1,263",0.001,0
"1,264",0.001,0
"1,265",0.001,0
"1,266",0.001,0
"1,267",0.001,0
"1,268",0.001,0
"1,269",0.001,0
"1,270",0.001,0
"1,271",0.001,0
"1,272",0.001,0
"1,273",0.001,0
"1,274",0.001,0
"1,275",0.001,0
"1,276",0.001,0
"1,277",0.001,0
"1,278",0.001,0
"1,279",0.001,0
"1,280",0.001,0
"1,281",0.001,0
"1,282",0.001,0
"1,283",0.001,0
"1,284",0.001,0
"1,285",0.001,0
"1,286",0.001,0
"1,287",0.001,0
"1,288",0.001,0
"1,289",0.001,0
"1,290",0.001,0
"1,291",0.001,0
"1,292",0.001,0
"1,293",0.001,0
"1,294",0.001,0
"1,295",0.001,0
"1,296",0.001,0
"1,297",0.001,0
"1,298",0.001,0
"1,299",0.001,0
"1,300",0.001,0
"1,301",0.001,0
"1,302",0.001,0
"1,303",0.001,0
"1,304",0.001,0
"1,305",0.001,0
"1,306",0.001,0
"1,307",0.001,0
"1,308",0.001,0
"1,309",0.001,0
"1,310",0.001,0
"1,311",2.858422756,0
"1,312",2.858422756,0
"1,313",0.001,0
"1,314",0.001,0
"1,315",0.001,0
"1,316",0.001,0
"1,317",0.001,0
"1,318",0.001,0
"1,319",0.001,0
"1,320",0.001,0
"1,321",0.001,0
"1,322",0.001,0
"1,323",0.001,0
"1,324",0.001,0
"1,325",0.001,0
"1,326",0.001,0
"1,327",0.001,0
"1,328",0.001,0
"1,329",0.001,0
"1,330",0.001,0
"1,331",0.001,0
"1,332",0.001,0
"1,333",0.001,0
"1,334",0.001,0
"1,335",0.001,0
"1,336",0.001,0
"1,337",0.001,0
"1,338",0.001,0
"1,339",0.001,0
"1,340",0.001,0
"1,341",0.001,0
"1,342",0.001,0
"1,343",0.001,0
"1,344",0.001,0
"1,345",0.001,0
"1,346",0.001,0
"1,347",0.001,0
"1,348",0.001,0
"1,349",0.001,0
"1,350",0.001,0
"1,351",0.001,0
"1,352",0.001,0
"1,353",0.001,0
"1,354",0.001,0
"1,355",0.001,0
"1,356",0.001,0
"1,357",0.001,0
"1,358",0.001,0
"1,359",0.001,0
"1,360",0.001,0
"1,361",0.001,0
"1,362",0.001,0
"1,363",0.001,0
"1,364",0.001,0
"1,365",0.001,0
"1,366",0.001,0
"1,367",0.001,0
"1,368",0.001,0
"1,369",0.001,0
"1,370",0.001,0
"1,371",0.001,0
"1,372",0.001,0
"1,373",0.001,0
"1,374",0.001,0
"1,375",0.001,0
"1,376",0.001,0
"1,377",0.001,0
"1,378",0.001,0
"1,379",0.001,0
"1,380",0.001,0
"1,381",0.001,0
"1,382",0.001,0
"1,383",0.001,0
"1,384",0.001,0
"1,385",0.001,0
"1,386",5.716845512,0
"1,387",5.716845512,0
"1,388",6.913690567,0
"1,389",0.797896783,0
"1,390",0.001,0
"1,391",3.501408815,0
"1,392",0.001,0
"1,393",0.001,0
"1,394",0.001,0
"1,395",0.001,0
"1,396",0.001,0
"1,397",0.001,0
"1,398",2.436131636,0
"1,399",3.654197454,0
"1,400",0.001,0
"1,401",0.001,0
"1,402",0.001,0
"1,403",0.001,0
"1,404",0.001,0
"1,405",0.001,0
"1,406",0.001,0
"1,407",0.001,0
"1,408",0.001,0
"1,409",0.001,0
"1,410",0.001,0
"1,411",0.001,0
"1,412",0.001,0
"1,413",0.001,0
"1,414",0.001,0
"1,415",0.001,0
"1,416",0.001,0
"1,417",0.001,0
"1,418",0.001,0
"1,419",0.001,0
"1,420",0.001,0
"1,421",0.001,0
"1,422",0.001,0
"1,423",0.001,0
"1,424",0.001,0
"1,425",0.001,0
"1,426",0.001,0
"1,427",0.001,0
"1,428",0.001,0
"1,429",0.001,0
"1,430",0.001,0
"1,431",0.001,0
"1,432",0.001,0
"1,433",0.001,0
"1,434",0.001,0
"1,435",0.001,0
"1,436",0.001,0
"1,437",0.001,0
"1,438",0.001,0
"1,439",0.001,0
"1,440",0.001,0
"1,441",0.001,0
"1,442",0.001,0
"1,443",0.001,0
"1,444",0.001,0
"1,445",0.001,0
"1,446",0.001,0
"1,447",0.001,0
"1,448",0.001,0
"1,449",0.001,0
"1,450",0.001,0
"1,451",0.001,0
"1,452",0.001,0
"1,453",0.001,0
"1,454",0.001,0
"1,455",0.001,0
"1,456",0.001,0
"1,457",0.001,0
"1,458",0.001,0
"1,459",0.001,0
"1,460",0.001,0
"1,461",0.001,0
"1,462",0.001,0
"1,463",2.858422756,0
"1,464",5.716845512,0
"1,465",6.913690567,0
"1,466",5.252112985,0
"1,467",2.393690348,0
"1,468",0.001,0
"1,469",7.002817631,0
"1,470",7.002817631,0
"1,471",0.001,0
"1,472",0.001,0
"1,473",0.001,0
"1,474",0.001,0
"1,475",0.001,0
"1,476",7.308394909,0
"1,477",7.308394909,0
"1,478",0.001,0
"1,479",0.001,0
"1,480",0.001,0
"1,481",0.001,0
"1,482",0.001,0
"1,483",0.001,0
"1,484",0.001,0
"1,485",0.001,0
"1,486",0.001,0
"1,487",0.001,0
"1,488",0.001,0
"1,489",0.001,0
"1,490",0.001,0
"1,491",0.001,0
"1,492",0.001,0
"1,493",0.001,0
"1,494",0.001,0
"1,495",0.001,0
"1,496",0.001,0
"1,497",0.001,0
"1,498",0.001,0
"1,499",0.001,0
"1,500",0.001,0
"1,501",0.001,0
"1,502",0.001,0
"1,503",0.001,0
"1,504",0.001,0
"1,505",0.001,0
"1,506",0.001,0
"1,507",0.001,0
"1,508",0.001,0
"1,509",0.001,0
"1,510",0.001,0
"1,511",0.001,0
"1,512",0.001,0
"1,513",0.001,0
"1,514",0.001,0
"1,515",0.001,0
"1,516",0.001,0
"1,517",0.001,0
"1,518",0.001,0
"1,519",0.001,0
"1,520",0.001,0
"1,521",0.001,0
"1,522",0.001,0
"1,523",0.001,0
"1,524",0.001,0
"1,525",0.001,0
"1,526",0.001,0
"1,527",0.001,0
"1,528",0.001,0
"1,529",0.001,0
"1,530",0.001,0
"1,531",0.001,0
"1,532",0.001,0
"1,533",0.001,0
"1,534",0.001,0
"1,535",0.001,0
"1,536",0.001,0
"1,537",0.001,0
"1,538",0.001,0
"1,539",0.001,0
"1,540",0.001,0
